mean,std,skewness,kurtosis,rms,mad,dominant_freq,total_power,mean_ibi,ibi_std,mean_peak_amp,HR,sdnn,rmssd,nn50,pnn50,lf_power,hf_power,lf_hf_ratio,HR
-97052863.39264534,207517882.0141672,0.4510541826951631,-0.581045105052878,229091531.15808824,172729431.92305505,0.1,4.334486544871601e+17,0.7435897435897437,0.1193891971981827,11149450.209764298,75,721141.779473095,408661.9102860175,298,99.66555183946488,51971997832.54677,379967189091.3574,0.1367802255685052,75
153647245.849636,362893717.93886864,-0.3926151020289149,0.0696073746115866,394080355.6086926,283720868.78345054,1.1,7.11526201545259e+17,0.8833333333333334,0.0562731433871137,475846476.06720006,70,2100879.741812489,1331347.7217862029,298,99.66555183946488,134120944097.0154,217730115240.6786,0.615996294076078,70
-92701654.64574666,148127069.30632377,0.6057366009444405,-0.1056278079951518,174743312.9917701,121397742.74163164,1.0,1.2641620364670768e+17,0.9518518518518518,0.0802943829210325,58028066.66712,64,737214.9923904291,367730.7466272283,298,99.66555183946488,3729884447.537663,81405623553.83684,0.0458185108682441,64
-118906339.270754,148602593.48537755,0.8354800658346856,0.4567292841854486,190319332.46349943,120319954.75199749,0.1,3.138876864921046e+17,0.8700000000000001,0.0993870101058371,-869849.4498909068,66,724946.0905550562,427011.3955099088,298,99.66555183946488,92137910996.67728,118859845180.09264,0.7751811459713149,66
-87524951.95918599,404991306.3324168,0.0509030101896734,-0.8110266890304745,414341134.11571306,342241084.6387116,1.1,1.5355612769517983e+18,0.8545454545454544,0.1112579378829443,378798452.479125,67,3347094.388612296,2080214.4882061807,298,99.66555183946488,326197344047.3317,320339674821.3856,1.0182858062436764,67
-255947692.782565,451727522.816734,0.6549127186555889,-0.2981888714744807,519198397.8315622,366630683.6510759,1.0,1.8783703615411768e+18,0.8636363636363638,0.1871932752906727,239729455.3955,64,3604690.596191571,2156156.9259845,298,99.66555183946488,87030026692.20793,1364639285170.8774,0.0637751145214247,64
-185420373.027444,267576935.44603187,0.5458116136443616,-0.1323125217553604,325542825.3184616,218847656.69712016,0.2,5.847288682765388e+17,0.8633333333333335,0.0936304793679209,75139363.67269091,67,1557362.5613748042,942102.482709386,298,99.66555183946488,56149198327.55448,790300668236.2554,0.0710478942816343,67
22316787.60943597,353508017.9929033,-0.4207256498314893,-0.789735468178006,354211741.4689631,285939029.61140114,0.1,7.991874354430829e+17,0.8212121212121214,0.0945726456625893,269390809.89085,65,1906348.803287914,1247984.0846775714,298,99.66555183946488,159587116418.13986,349596920334.74915,0.4564889080410965,65
-8163186.443744023,479102644.7960649,-0.1804923566433277,-1.5375010332721413,479172183.9417431,441266178.2459822,0.1,1.3809941200906084e+18,0.9233333333333336,0.1022524110011864,130890045.86076364,64,1086591.24432559,626932.116104265,298,99.66555183946488,88736900342.64697,802769942539.6274,0.1105383941779392,64
-303177854.4658553,612514304.1568549,0.4577006307595692,-0.6886229694135815,683440256.522306,515344950.0387201,0.1,3.582608172499876e+18,0.8454545454545456,0.1640846832809804,115983039.29186668,72,3199356.831969104,2243977.382065925,298,99.66555183946488,866703852985.013,471235566419.4733,1.8392157017569235,72
85900624.323142,269138089.86627513,-0.8073736864629627,-0.9439219758779056,282514121.1974594,237544201.58752087,0.1,2.9960199089912986e+17,0.91,0.089504810547317,137099656.21789092,64,383688.3760855475,266958.1359636658,296,98.99665551839465,56900135840.31207,37663287644.61361,1.5107586033703462,64
-96519749.45995197,461115068.5342159,0.0842991294309455,-1.7202052774936505,471108446.6077069,438886978.9281473,0.1,1.8811805632966548e+18,0.9,0.0881917103688196,45606775.600927286,67,763848.2435253564,365230.9637513848,296,98.99665551839465,543714874414.8041,445305549855.1834,1.2209928095251097,67
-139400917.92684165,223612516.50519305,0.6545408483832216,-0.4425833799610541,263505547.2976447,183095209.25283203,0.1,1.9463623882991334e+17,0.9925925925925926,0.4356852918396228,-99580396.3035,66,422502.7370311944,201883.26495434163,298,99.66555183946488,39529890769.53598,185451037591.21597,0.2131554036201755,66
-272923728.48088807,522564263.8925981,0.682460476069125,-0.0050867814751636,589542849.5584713,412570961.0360947,0.1,1.2999184027750943e+18,0.8515151515151516,0.1827752587878815,-122191379.34245,62,1244758.4522751328,802029.6717914618,298,99.66555183946488,67673799934.53927,278489945150.1387,0.243002668904456,62
-99643598.250131,391202078.7287129,0.2029380468380092,-1.197670526494224,403692844.9624784,344913637.0603815,0.1,1.1724976855209485e+18,0.92,0.1431394036905592,-10522876.841127254,63,737687.4632480852,414345.44851130655,298,99.66555183946488,300722492128.2378,218487538818.166,1.3763828077101965,63
339119282.99403,376356478.0327874,-1.4334258403556313,1.088772188527317,506602493.7321459,296514264.0254564,0.1,6.762657314061395e+17,0.8181818181818182,0.1788649037984692,539430152.6652501,63,1610345.971033458,1159823.8034251148,298,99.66555183946488,162154894896.42865,235047831598.68567,0.6898804119720089,63
105556017.119804,444327779.1142838,-0.5127654563060152,-0.0371166818293544,456693823.0837245,346068313.0734826,0.1,2.3644231239059297e+18,0.7583333333333334,0.1509997547214098,225742537.65634617,66,1436061.0305167795,908290.055487829,297,99.33110367892976,1174810735500.921,807540131228.7915,1.454801674949916,66
-136495999.7753103,344561322.2774656,0.4434845947384049,0.5860139316790978,370612550.73763627,254172417.837895,0.1,1.2213824245533448e+18,0.8424242424242425,0.1264039613006922,-11051887.522583326,71,1050481.976892973,698016.2893775115,298,99.66555183946488,396340988425.4323,1254275053969.3704,0.3159920841693715,71
-22971265.19067805,553760540.954914,0.1303889263850419,-1.5841781508443804,554236786.710463,509098919.1683193,0.1,1.609080419433246e+18,0.8484848484848485,0.1816666034826892,77838055.52946667,64,762522.3201722003,463483.086833506,297,99.33110367892976,142583066594.25092,370084014528.4192,0.3852721571233977,64
26355638.538942672,20649510.12746255,-2.479763746945689,6.773122465831214,33481665.89791461,11507254.05844006,0.2,3393969187593182.0,0.9833333333333334,0.2713136766016617,36692563.24625455,68,88306.99326851893,98525.9124372238,297,99.33110367892976,493506030.9493182,4499109212.468976,0.1096897202632022,68
-33224011.062978007,92527796.9730616,0.2775353806121214,-0.0918806154214646,98311892.07721002,76742952.00867443,0.1,5.610651709888506e+16,0.8878787878787879,0.2056144903477257,7443600.81096667,65,459980.8566738952,319093.8007363262,298,99.66555183946488,5822600407.283192,8269389570.641475,0.7041148995997197,65
23575371.55020833,71491074.30942182,-0.5878186559576554,0.0299426599846062,75277963.90475532,55121356.40698634,0.1,3.971623482598259e+16,0.6666666666666666,0.0951831343244645,83389040.37325,84,490362.13016735873,316207.01680468617,298,99.66555183946488,9706221166.716494,15437587823.837755,0.6287394946332713,84
-18213429.551988,22100057.7479912,1.030472420212089,1.132061790507409,28638113.91327605,16301367.56754128,0.1,7621696420316205.0,0.8400000000000001,0.1533333333333333,-6750257.638963634,62,95883.27606474672,54117.05256717966,298,99.66555183946488,1685166423.475065,6749450814.248957,0.2496745986973432,62
-111653504.967733,527931006.33688337,0.3641096662599438,-1.171942009234922,539608795.910013,458146083.020492,0.1,2.7200775636103086e+18,0.8787878787878789,0.1742358365026066,105297996.57528332,60,1778034.7889865013,1176811.171609475,298,99.66555183946488,1113696989744.3284,1186048269401.7964,0.9389980310886,60
-141753166.76724,662786552.7325304,0.0857888516994389,-1.007755879223039,677775755.5206679,568044287.5313168,0.1,2.4179424295713347e+18,0.8545454545454546,0.1297026336911072,262799742.99425,66,3057223.20295456,2018382.155003888,298,99.66555183946488,332103633201.59705,623743156089.3564,0.532436516472207,66
-296649014.50143534,726376883.6607054,0.3569019876824688,-0.7306432711042508,784617113.5791717,613090313.3480147,0.1,6.131088419628219e+18,0.9481481481481482,0.0818174890162019,429449358.76964,63,4247553.857306689,2818053.947393789,298,99.66555183946488,1440976693926.964,1397915093225.511,1.0308041603600502,63
106040699.096812,699637133.9521778,-0.1600495526733059,-0.249918093234525,707627549.6825701,566941220.6769441,1.1,5.55394841692152e+18,0.8242424242424242,0.1589682066497454,976464935.78715,66,5747746.216995752,3954984.163332842,298,99.66555183946488,394104897608.5712,1212135582089.9932,0.3251326860061694,66
-549137538.9811001,398165691.3286778,1.6079054391533083,2.6600496379743435,678297836.1084923,301438223.4358827,0.1,1.1016220331636352e+18,0.8966666666666667,0.1876462392671676,-297819378.9963273,67,1657439.354619346,1045391.47295429,298,99.66555183946488,163250175425.45578,748123994747.5327,0.2182127248579259,67
-85104665.7816921,881606750.850179,0.1886532056058174,-1.309788857828479,885704954.983556,788953028.173311,0.1,5.369288466262922e+18,0.8250000000000001,0.1558281341972861,354791576.6896308,68,3097934.4381595994,2210051.732298641,296,98.99665551839465,894758985239.2465,608692375738.1906,1.469969102461862,68
-33905554.02823167,159490537.32248124,-0.1035595343306238,-1.2220997118822383,163054647.55527553,143465361.19973898,0.1,1.8273649944641824e+17,0.8166666666666665,0.1524491414890249,7232555.242846151,66,332949.45327962755,193281.71606452865,298,99.66555183946488,31053022694.67573,23170989186.828285,1.3401681924019042,66
-70080926.01647402,191094966.7968072,0.6604554374333322,-0.4181692201869769,203540223.36235985,149600801.809011,0.1,5.84927618457884e+16,0.7972222222222222,0.1833122883544046,-31797292.57802308,62,349422.1704471853,221380.09505883607,298,99.66555183946488,8645301542.513283,24633877132.03957,0.3509517197059062,62
-27881908.471194025,264403637.8312864,0.1100084988576603,-1.5735454926062946,265869675.8158292,247677223.68876183,0.1,9.644965706945908e+17,0.91,0.2333571416424951,26295889.31050909,64,572568.3980019764,323040.78562438703,298,99.66555183946488,208265654690.43063,654723029962.0072,0.3180973406457323,64
-6521186.373327026,416589007.70709735,-0.3178856531534195,-1.2096269841544942,416640045.13980615,365539355.5653986,0.1,1.5377649534295176e+18,1.0,0.06478835438717,255050491.33467,60,1620285.84076246,972854.362621502,298,99.66555183946488,373696487227.0746,349769066374.5281,1.0684091966752869,60
99043961.00248466,188225918.51575196,-1.0939658216990624,-0.3469539219690536,212693917.6661152,154037909.9969511,0.1,8.524773233026264e+16,0.94,0.1638427430325934,133151864.149,57,341034.88741084945,204607.69305736944,298,99.66555183946488,24386687234.419518,43656482197.07903,0.5586040378684287,57
146689940.12948564,224695196.78501147,-1.2326046343946415,0.236194940143549,268339095.164024,171436487.5023921,0.1,1.2188594541290512e+17,0.86,0.2550816862627865,155973604.41213638,55,566060.4842702387,359703.9607549421,297,99.33110367892976,72681049180.17497,96151810147.44762,0.7558989172301539,55
106401718.22911032,392415492.8658148,-0.4540380784066259,-1.287968619553142,406584855.4523734,352347926.25207555,0.1,1.1260276262012444e+18,0.9266666666666664,0.16983652270476,251983237.35459995,58,1265404.5649751944,793572.849573637,298,99.66555183946488,174942895249.1379,258071318551.3412,0.6778858504353107,58
-43693899.58312401,245481001.65287247,0.0606637300642624,-1.0996259570975986,249339284.9778745,213550260.272014,0.1,5.431761987473712e+17,1.0074074074074073,0.078217452155344,97079717.55341998,58,985043.5590937068,617495.1506363954,298,99.66555183946488,108615547647.83492,159001574996.90686,0.6831098852319412,58
164731174.29369262,369861263.0191678,-0.6404550081823822,0.5025029839364734,404887285.1378677,291930597.6857981,0.2,9.36693270519991e+17,1.0185185185185184,0.0474305499069099,553957077.3547,59,2339837.3230217854,1448716.711287204,298,99.66555183946488,246151494618.0835,527597053521.1335,0.4665520646396552,59
-352040562.633774,455172575.1705804,0.8785342097397144,0.1009319505954882,575425608.5081041,360370736.653237,0.1,1.1406649883702182e+18,0.9851851851851852,0.0649997362029046,36474491.06532001,60,2437661.2738320217,1572126.1432150102,298,99.66555183946488,174809749110.9375,385270774183.0842,0.4537321822076914,60
108658414.76265536,499784942.8578947,-0.2418999089959237,-0.53632926639433,511460301.6913457,410319488.1064559,0.1,1.5024436063624727e+18,0.977777777777778,0.0444444444444444,545872153.3579601,61,2709142.645168181,1764099.458212352,298,99.66555183946488,73329902853.20163,831867795005.3308,0.0881509096679619,61
84938369.51673001,499169822.42913264,-0.2893105151704964,-0.5593001525891603,506344781.9816972,405121103.8388117,0.1,2.4205802427900145e+18,0.9,0.1960725489313699,455070395.53063625,59,2546268.0295450906,1716931.4970773417,298,99.66555183946488,540376890203.7774,198684202260.4355,2.719777838680152,59
-93737487.35945731,398843355.4329504,0.2119178495890251,-0.4837194678924259,409710554.7938439,330115621.2069464,0.1,1.2656573177035374e+18,0.9833333333333334,0.05,298934927.49120003,60,2204868.5521901688,1397054.3127980118,297,99.33110367892976,226129421869.1188,440321130230.2509,0.5135556900275763,60
5823989.222337977,425446036.4864381,0.1228688405049748,-1.0288553368003917,425485897.31327343,366473264.2093464,0.1,1.9564184513393708e+18,0.8138888888888888,0.1629918955797844,158125883.51843074,65,1693772.2447354903,1552407.5108655044,297,99.33110367892976,514821719246.9776,669010485472.4353,0.7695271306299868,65
-313478717.02516633,946655379.3901818,0.627167500275206,-0.948838942418091,997208761.170956,793955233.5583706,0.1,3.447691846063087e+18,0.896969696969697,0.0989383498019061,119835962.39788333,68,3848328.330177396,4127780.879039693,298,99.66555183946488,178683553288.95297,466451532733.2551,0.3830699242039685,68
-136500078.44756797,274856686.6766818,0.8356477687827049,0.1944999431761886,306885108.18721044,206485061.6389851,0.2,3.272229449743027e+17,0.8899999999999999,0.2902297940138699,-53863536.88640001,57,729412.0741816113,543594.7091283494,298,99.66555183946488,39499141377.291695,629915147089.0315,0.0627054954303375,57
-31159766.068788,244592452.0205564,0.0367852861919713,-1.4241030532119414,246569257.2217586,227434878.7252198,0.1,5.577034901145168e+17,0.775,0.2253084305765962,8652434.110061536,58,444782.3358724086,297306.2496582252,298,99.66555183946488,88599477551.22842,196525345841.5544,0.4508297755275821,58
80569171.05907999,532103743.7674048,-0.3710630895618017,-1.283750740469482,538168919.0732174,472553994.6115621,0.1,4.125466495795652e+18,0.736111111111111,0.1822992723281089,153690719.36289233,58,1211022.9100821563,913328.9438595189,298,99.66555183946488,1382709687240.2632,1352445678100.6914,1.022377245629616,58
137713300.341034,406253163.9492127,-0.2594160796721834,-0.5957112280350891,428959888.928517,339927466.9664918,0.2,1.271649597777529e+18,0.7722222222222221,0.2013074547999271,289874044.8093769,55,1415798.9287455103,939746.148671344,298,99.66555183946488,465136720143.0277,1201797163560.4917,0.3870342968400719,55
-189502205.1224633,316231593.9900129,1.0853530641133002,0.4547262932502978,368664490.8093815,236613601.52509105,0.2,2.0939568245993523e+17,0.9851851851851852,0.1572221131614157,-82005260.25860001,57,697811.1809988241,457043.8622524328,298,99.66555183946488,65400437338.6182,189606498885.31613,0.3449271924913068,57
-211950282.1291933,674754618.1388521,0.5066642217189701,-0.9582114250540128,707260006.4999807,583463712.5500579,0.2,3.649010169925623e+18,0.8566666666666667,0.1751507287389287,-2449268.169272721,59,2143663.632573002,1468432.5790425811,298,99.66555183946488,2550979438126.268,2715612343709.8647,0.9393754023968356,59
-137148750.30908132,408352303.1063458,0.6590890303354258,-0.9482303999480712,430768363.6986352,356401421.6400115,0.1,2.2761974015057567e+18,0.9133333333333332,0.2135415650406262,38830105.19645453,58,898042.2825322466,600074.6043039194,298,99.66555183946488,718661404424.5146,797908239200.8701,0.9006817690518855,58
147030413.42946,387186270.3704847,-0.4829079407239201,-0.4295844919048135,414163193.0008315,323605993.016432,0.1,8.681834333573514e+17,0.9566666666666668,0.1256538454998051,302903309.2662091,62,1103917.089402883,799249.9787128301,298,99.66555183946488,870282027127.9854,432529167248.22107,2.012077087574872,62
155242568.79634202,555669617.1600944,-0.258419395545838,-0.3152287994543563,576947986.0449578,458909118.92367154,0.1,2.870440067948135e+18,0.7999999999999999,0.2293307493394477,416854848.9775309,59,3376306.4811770357,2341297.352702834,298,99.66555183946488,788846746138.4805,1493555768900.46,0.5281669172080673,59
13566821.538644005,223317787.30191112,0.2928247541910836,-0.8753743787279036,223729508.0495262,178073746.30848822,0.2,1.94086578233806e+17,0.7435897435897435,0.228852438324971,50724444.25030718,59,622450.6175831322,353383.7642338209,298,99.66555183946488,63822443659.07871,216347929175.7367,0.294999096604417,59
213547735.97752,351978091.6708262,-0.8702259850271029,-0.3518124139845864,411693104.8212505,292943661.59901977,0.1,9.36685051129289e+17,0.6948717948717948,0.2083086770419477,237189833.0278857,59,458802.0865947177,399311.8404110913,297,99.33110367892976,223653648825.33847,103207144731.38292,2.1670364915863285,59
262485624.58204865,1478027857.11222,0.1176882595542491,-0.8125900448354373,1501154572.158367,1244200476.9025066,0.1,2.117194504271108e+19,0.741025641025641,0.2172689247622037,1126830524.3522143,59,7680697.775794722,8519615.501010798,298,99.66555183946488,2797285630359.212,2243829697948.254,1.2466568353725933,59
4745496.044510981,370969834.81105727,0.4659491972591597,-0.6106627981725485,371000186.0814245,299713458.0553351,0.1,2.54922571230849e+17,0.8515151515151516,0.1725411011574153,88633349.4603,66,1049408.2422000573,1144790.3608160191,298,99.66555183946488,31741680174.402496,43472629992.8687,0.7301532062727615,66
35262637.12573332,465752275.4241669,0.2091663156862368,-1.2972821156228682,467085255.21562994,409795865.327888,0.1,2.60512194577514e+18,0.6666666666666666,0.1851640199545103,96202363.93199998,55,1034051.7747324568,955632.0799816344,297,99.33110367892976,814883003098.2455,459227640519.90576,1.7744641898638578,55
-217665825.6881967,879286285.7003306,0.2033561097825982,-1.0971196607983291,905827126.936044,759602036.8993974,0.1,7.15498342894459e+18,0.6642857142857144,0.1540275618060559,19826405.739713304,57,3578573.4394219746,3991518.262029304,298,99.66555183946488,1811220831925.5964,4278971850714.319,0.4232841194370644,57
271832724.789912,470624513.8275488,-0.5458104439252939,-0.8595283448844722,543489156.5451188,413614391.6726765,0.1,1.7369262185287754e+18,0.6904761904761905,0.1438851898070298,292918420.5948,59,1084805.4228510535,1260073.8614396192,298,99.66555183946488,345957450439.0441,191567563436.92477,1.8059291679248903,59
-105101837.33363502,428751301.5924066,0.2576150413849713,-0.7503807884857538,441445438.1099533,354573419.80963886,0.1,1.8471777963263296e+18,0.6928571428571428,0.180466138682259,-39054156.1237,59,1021615.1120622366,1065417.9294945502,298,99.66555183946488,385526329576.6008,501431437463.7429,0.7688515333753422,59
68993896.821456,472587071.1657762,-0.1371367517736976,-0.9652955345781352,477596793.9922295,402898050.02552,0.1,2.538682721581896e+18,0.6422222222222221,0.1502918970569859,92469819.62039998,61,1364237.7212411268,1699193.1686609366,298,99.66555183946488,629499564711.4191,418743902986.2028,1.5033044307564771,61
-110577288.90880798,697034378.850059,0.239225245220702,-1.6074624938147666,705750849.8906039,648373442.1978993,0.1,3.575931173149642e+18,0.7564102564102563,0.1645426790475328,-10037387.75832854,60,1840339.1415953503,2276801.9794719424,297,99.33110367892976,708455614181.5637,434356491600.0145,1.6310464512038618,60
-99452809.63193733,505707242.9663577,0.3261409396256471,-0.8282890911502725,515393710.6060968,421907153.9483558,0.1,1.4413548685561682e+18,0.8027777777777777,0.2105804734595996,51939372.04258464,58,1945154.181027006,2479595.2003567326,298,99.66555183946488,239440955923.06265,159044692889.4865,1.5054947862324468,58
67080014.26815501,220186016.7149967,-0.3985827317550911,-0.7597592839839296,230177345.26019865,186538209.4017847,0.1,2.676633639642713e+17,0.7944444444444444,0.0524110062892033,239441158.60800764,75,1340044.0230205958,789761.9778200957,298,99.66555183946488,4012245463.1914735,104594590119.40132,0.0383599711859976,75
85274703.3006,87412595.99601027,-1.3743357042096402,1.855534028114305,122117717.64067271,62176972.99193601,0.1,4.043089768292197e+16,0.8272727272727273,0.1594296537935261,123341480.5797,77,401157.5792476992,267296.95053365093,298,99.66555183946488,13822646030.885944,11906802517.301125,1.160903274477007,77
-52740585.03013733,53477776.1928606,0.987422513056978,1.8095552616647712,75109532.39006907,40801914.143695705,0.1,1.931475458951001e+16,0.7583333333333334,0.1871447251411274,-41735161.3204,80,206560.9787390272,142684.3438681013,298,99.66555183946488,9036117794.582624,3644237489.662535,2.479563370997369,80
-176881028.85786667,253790172.90485224,0.6541087708360174,0.1271016156513198,309348266.89815515,199225533.6261789,0.1,5.099725741590482e+17,0.8151515151515152,0.0329175166400006,146562698.46487498,72,1946026.429251526,994393.9777033908,298,99.66555183946488,57906204668.2394,36291753437.19956,1.5955747293511788,72
-14673132.048783334,8186666.151447472,2.8099640869196554,9.243280820736286,16802449.428469896,5130377.729552,0.1,675436561558025.4,0.974074074074074,0.5093636256693316,-12271868.242499998,76,34876.93382008414,21527.1748015713,296,98.99665551839465,84433549.512516,874205068.8706565,0.0965832303187073,76
-128541646.246531,118754789.96839088,1.2952495401012991,1.8491678534290288,175001871.30486616,90855816.7030807,0.1,4.854495229383487e+16,0.8181818181818183,0.1458957953601299,-55209069.240966655,73,596876.8672578051,342449.77100022545,298,99.66555183946488,6274001874.547164,5860951372.448921,1.0704749921727563,73
37263297.087142006,57187344.939734615,-1.171686702083136,0.1127341848413596,68256470.25052494,45749017.92092529,0.1,1.898078734316608e+16,0.6595238095238096,0.1322447054952268,54973312.693320006,99,206260.19114087705,178967.67633514822,297,99.33110367892976,5056707025.91012,1821409810.5027568,2.77625990414224,99
-22448870.325056005,118292947.11112615,-0.1419402888903519,-0.9400141180835327,120404207.21514209,97989988.2830289,0.1,1.8805579971351005e+17,0.6547619047619048,0.0972699915038833,9726223.74912,89,362538.84409074736,245081.9008736133,298,99.66555183946488,62596403733.93615,44919411643.88295,1.3935267948341532,89
-63828699.60143367,186167412.43575677,0.6003128300852235,-0.6024058208480603,196805508.9316232,153441168.5380105,0.1,2.327011191089837e+17,0.7999999999999999,0.1189176780021126,92357209.960175,71,1255105.3408702286,1097624.3172772252,297,99.33110367892976,55409303457.07806,67682016285.07531,0.8186709926562349,71
94769634.35555267,172025173.07844153,-0.92636382444031,1.957893768455305,196402504.48645735,126585872.94268093,0.1,1.6917729057193312e+17,0.8242424242424243,0.0552147489645109,217241264.1359167,71,893787.7090753625,560145.4217555976,298,99.66555183946488,53515886528.13882,53553794341.84948,0.9992921544742716,71
26947453.590364665,35633424.550862655,-1.5002200917842328,2.943602447666941,44675566.031410046,25211401.58427841,0.3,1.4177595523808754e+16,0.8545454545454546,0.245884397273949,44693656.51595,76,126492.24451883044,104516.4067824248,297,99.33110367892976,1027845140.3423376,19013643343.33246,0.0540582949717931,76
89109030.428632,205307398.58334628,-0.5823699866861767,0.4303571101513945,223811409.93477497,159798640.18790722,0.1,3.981328549471997e+17,0.8,0.1517573821278656,229505413.4194,71,961623.9596618238,500378.3802606504,298,99.66555183946488,92856052479.38124,95552255306.65318,0.97178294935458,71
60135695.57524067,38474946.64295825,-2.513698400637025,5.501842510740856,71390639.4529178,23634439.496934254,0.1,1.2880999409969946e+16,0.7972222222222222,0.2047845902285172,68877800.7956,71,135564.61076060735,104083.0304869382,298,99.66555183946488,2798987167.6873937,14782706172.30757,0.1893420010559862,71
13323493.351182004,92661782.79298264,-0.0844313791333287,-0.994562962247282,93614750.2557844,79056669.30168638,0.1,9.608972329219011e+16,0.6466666666666666,0.0418108616049483,69699096.96277499,91,547386.0526023165,401034.8128415786,298,99.66555183946488,24704826156.08748,21654515115.60499,1.1408625879729044,91
-46368346.55274967,76806853.7794951,0.8107545128566921,0.2508373043012004,89717982.30868009,60258409.79745303,0.1,4.515894873481518e+16,0.7358974358974358,0.1172779141131207,-2136458.2731571407,78,385606.4172819185,253765.7381243282,298,99.66555183946488,7308286688.494853,8697363312.983433,0.8402876165452391,78
7548205.773781666,61815823.196739934,-0.1383799272520069,2.000904359689472,62274966.14125103,44663345.502224594,1.3,3.535422170261753e+16,0.7749999999999999,0.1440968038815882,67927795.60991539,77,542405.5959827979,411875.823999855,298,99.66555183946488,166595119.2633328,3040303148.1477838,0.054795561871791,77
-14188839.63658,9791865.193786891,1.4337845604511894,6.532199788103318,17239599.595288716,6357550.605079734,0.4,1879884966791702.5,0.8272727272727273,0.1339517339715172,-8346520.693324999,73,53910.0938581985,35037.70470833078,298,99.66555183946488,120328869.88721986,1451602634.5407534,0.0828938078672532,73
-65094321.192438,116183319.66388476,0.4113032471022282,0.088845898612611,133175952.85795672,93212086.45589446,0.2,1.6861587765569184e+17,0.7256410256410256,0.169541284664785,40682001.288828574,74,834877.8952440448,577753.6962954917,298,99.66555183946488,41835747636.54689,256932125756.63788,0.1628280134815568,74
-58793387.69732567,83189578.51508506,0.6514922289906175,1.0805257370722172,101868387.68943752,63991884.09560783,1.3,3.245655988706652e+16,0.775,0.0721687836487032,11423666.1993,77,547508.8734729294,337429.6933543034,298,99.66555183946488,304788139.6458488,30769573906.40305,0.0099055040727237,77
-28958333.609002,103615160.53939956,0.2057897851659018,-1.0241707165226726,107585717.3560496,89823299.33948392,0.1,1.3740448841710643e+17,0.7722222222222223,0.0755637250485302,26010274.672961537,79,458149.33539463487,268271.76008741104,298,99.66555183946488,31669361798.54357,94245300882.06493,0.3360312026397309,79
-105680141.902035,175895831.5101048,0.6569247162427287,-0.1584984467256207,205201452.07835504,144675719.7916677,1.3,2.138883251028522e+17,0.7939393939393941,0.0467492382440652,98223621.977,74,1432110.4712348755,912260.179937227,298,99.66555183946488,5290204286.584397,20925584797.802032,0.2528103437826056,74
-13568783.914830005,127447503.03691292,0.0776824737101702,-0.8059144012336072,128167772.57669447,107459798.04807292,0.1,8.821408296430336e+16,0.7787878787878788,0.0794841033248727,80983085.36930834,77,808447.0640769508,786766.292297515,298,99.66555183946488,4489147858.1620655,3940687476.864821,1.1391788576275517,77
-53459731.475118,156807973.51697317,0.3022619698218951,-0.2372932232728413,165670406.07148728,125674374.0068525,1.3,2.528634786889805e+17,0.7805555555555556,0.0287335567577461,140971066.6345615,77,1554855.9257694115,1622309.9453191569,298,99.66555183946488,54700634171.84341,130269517254.49976,0.4199035608996543,77
69697104.30907732,42073195.36657523,-2.246075304786508,7.738890611386646,81411547.81371261,28340812.09355748,0.1,1.4253004196294978e+16,0.8848484848484849,0.216661368869327,103139137.56533337,75,306516.3875655734,226202.20412306103,298,99.66555183946488,2389040207.3542395,9360014319.007484,0.2552389479258369,75
22281033.224824004,72128092.8772674,-0.5724926544259497,-0.6190282034947536,75491100.29452096,58546606.42736156,0.1,6.420617519565154e+16,0.7555555555555556,0.1149342270309844,57947523.91823077,80,300308.1682813864,193214.3331006349,298,99.66555183946488,13010021714.129042,33532500675.113903,0.3879824484364929,80
-2686812.961353998,98284955.42779036,0.2576656259614009,-0.9653960522646448,98321673.23297565,84645867.4449508,0.2,6.113657877665122e+16,0.7138888888888889,0.1350297178081848,29027159.19332308,75,501415.0247111016,466044.888628704,298,99.66555183946488,993883052.3586612,89549932260.7598,0.0110986466127587,75
20722311.759265665,44720411.11124303,-0.6920017911742253,0.722217001294911,49288227.54580235,33627621.385504395,0.4,2.243800789077825e+16,0.7,0.1708986518564415,49186159.46066666,94,421286.71947407007,325134.7219643494,298,99.66555183946488,1009260762.9607576,10265749547.804916,0.098313402081445,94
-20757190.554187004,42312139.68510149,0.6846932108370529,-0.5328164940630908,47129376.4486055,35767042.193415016,0.1,1.0854373390074398e+16,0.7277777777777777,0.0837028842962187,-4681369.9669615375,80,155950.37489827065,112450.6393309556,298,99.66555183946488,2368940073.339686,2008105217.157013,1.1796892180249037,80
16662749.985911664,43084509.47759448,-0.4947936264069159,-0.0214175385669941,46194395.69923962,35432344.92913873,0.1,1.942782138032012e+16,0.7307692307692306,0.2060875004862576,43481004.18535001,80,270636.8359471903,239963.3209449408,298,99.66555183946488,6042383635.817838,6678246946.922569,0.904785894238645,80
-34287198.419526,36376660.32302839,0.4745626948770552,1.626704320496481,49988732.647637054,27256578.21858704,0.4,7773237909585586.0,0.8484848484848485,0.1458957953601299,-6050029.218049999,69,260660.77764793,196609.6357320981,297,99.33110367892976,881121100.4631485,7675099703.228785,0.1148025608178713,69
